"_id__$oid","title","link","_id","created_at","id_str","text","source","truncated","createTime","authorMeta__id","authorMeta__secUid","authorMeta__name","authorMeta__nickName","authorMeta__verified","authorMeta__signature","authorMeta__avatar","videoMeta__height","videoMeta__width","videoMeta__duration"
"","","","1295855464882802688","Tue Aug 18 22:49:53 +0000 2020","1295855464882802688","RT @AlcaldiaCTG: #CartagenaContraElCoronavirus  Esta es la situación actual de la Covid-19 en Cartagena. \nContener su propagación depende d…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855464857530368","Tue Aug 18 22:49:53 +0000 2020","1295855464857530368","RT @cameronwilson: Remember that video of anti-mask lady trashing a Target? @oneunderscore__ spoke to her about how COVID led her down an i…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855464970948609","Tue Aug 18 22:49:53 +0000 2020","1295855464970948609","My wife had concerns at one U.S. hotel, when people occupied BOTH rooms on either side of us (i.e., no staggered or… https://t.co/ZqWgvondlO","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","True","","","","","","","","","","",""
"","","","1295855465084198913","Tue Aug 18 22:49:53 +0000 2020","1295855465084198913","RT @dkm1330: @NYGovCuomo Says the Governor that unnecessarily sent Covid positive patients into nursing homes that ultimately killed thousa…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855465033859072","Tue Aug 18 22:49:53 +0000 2020","1295855465033859072","Health Secretary seeking to ‘deflect blame’ for Covid-19 mishandling by axing Public Health England https://t.co/X5kFmheq4K .","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855465360957441","Tue Aug 18 22:49:53 +0000 2020","1295855465360957441","@chifanpatt1 Who knew the covid teams would be the healthiest!?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855465377611778","Tue Aug 18 22:49:53 +0000 2020","1295855465377611778","RT @BTS_Thailand: [📰] @BTS_twt #JHOPE บริจาคเงิน 100 ล้านวอนแก่ Green Umbrella Children Fund เพื่อช่วยเหลือเด็กๆ ที่ประสบความยากลำบากจากเศร…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855465793028096","Tue Aug 18 22:49:53 +0000 2020","1295855465793028096","RT @KMGGaryde: California Business Owner Fed Up with Covid Lockdown Orders Puts County Board of Supervisors on Notice (VIDEO)\nhttps://t.co/…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855465973387264","Tue Aug 18 22:49:53 +0000 2020","1295855465973387264","RT @USAmbBR: A saúde de nossos povos é crítica. Isso nunca foi tão verdadeiro como agora, enquanto enfrentamos dor, perda e preocupação com…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855466128580615","Tue Aug 18 22:49:53 +0000 2020","1295855466128580615","RT @rlopezaliaga1: EL GRAN DESASTRE DE VIZCARRA: DEBE RENUNCIAR O SER VACADO DE INMEDIATO..! MILES DE MUERTOS Y NO HAY OXÍGENO EN NINGÚN LA…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855466531172352","Tue Aug 18 22:49:53 +0000 2020","1295855466531172352","RT @Mippcivzla: #NotiMippCI 📰🗞| Arriba nueva delegación de médicos cubanos para combatir el Covid-19. Lea más ⏩ https://t.co/hpXpTrPHQz #Pu…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855466552217601","Tue Aug 18 22:49:53 +0000 2020","1295855466552217601","BREAKING: 410 new COVID-19 cases recorded in 15 states, FCT https://t.co/8Ljw6BNFnM","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855466678046721","Tue Aug 18 22:49:53 +0000 2020","1295855466678046721","RT @rkylesmith: Hey @NYGovCuomo did Donald Trump make you keep  schools open as long as you did? Did Trump make you keep the subways open w…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855466707210240","Tue Aug 18 22:49:53 +0000 2020","1295855466707210240","@BaninayBautista WHO YOU? FEELING SELF- ENTITLED E HINDI KA NMAN KILALA! AT YANG KATANGAHAN MO NA NAGKA COVID KA, W… https://t.co/3ukDqD3mxD","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","","","","","","","","","","",""
"","","","1295855466921238528","Tue Aug 18 22:49:53 +0000 2020","1295855466921238528","RT @karinaponce2: Parte vespertino del @MSALUDTUC informa 10 casos positivos de COVID-19.  Totalizan 671.\n🔺️ 5 Capital\n🔺️ 3 Lules\n🔺️ 1 Tafí…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855467005202435","Tue Aug 18 22:49:53 +0000 2020","1295855467005202435","RT @Paraguastown: @amador_ro @ilustromierder Don Diablo se ha escapado\nTú no sabes la que ha armado\nTen cuidado, yo lo digo por si... 🎶\n🎶 V…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855467080622080","Tue Aug 18 22:49:53 +0000 2020","1295855467080622080","RT @charts_k: According to K-media, ""Dynamite"" will be of the ""Disco Pop"" genre, and is a song that contains @BTS_twt's sincerity to spread…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855467323953152","Tue Aug 18 22:49:53 +0000 2020","1295855467323953152","RT @marklevinshow: Cuomo is not just a disgrace, he's disgusting\nhttps://t.co/LSSgBqekj0","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855467412037638","Tue Aug 18 22:49:53 +0000 2020","1295855467412037638","RT @ProfessorCrunk: The Left’s version of ‘thoughts and prayers’: yelling ‘Black Lives Matter!’, after more than 30K+ Black ppl have died o…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855467294490631","Tue Aug 18 22:49:53 +0000 2020","1295855467294490631","Who could have predicted?","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","","","","","","","","","","",""
"","","","1295855467617452034","Tue Aug 18 22:49:53 +0000 2020","1295855467617452034","ce Masque D'ESCLAVAGISTE.. \ndont on monnaiera si gentiment ""la libération""\npar un vaccin si affairiste… https://t.co/QXkfKVCaKW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","True","","","","","","","","","","",""
"","","","1295855467776770048","Tue Aug 18 22:49:54 +0000 2020","1295855467776770048","#breaking - 83 new cases of covid-19 in BC, 3 more in northern health. \n- total now 4677 bc wide\n- 775 active (6 ho… https://t.co/qoTG2UG6SX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","True","","","","","","","","","","",""
"","","","1295855467852439552","Tue Aug 18 22:49:54 +0000 2020","1295855467852439552","RT @PaulaReidCBS: President Trump told me yesterday he’s heard of oleandrin as potential therapeutic for Covid, but denied pressing FDA to…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855467869155328","Tue Aug 18 22:49:54 +0000 2020","1295855467869155328","@JoeBiden No! Just an FYI, its been 41 days today since Whitmers mask mandate. Seems like if masks worked we would… https://t.co/0FCB7MVjJY","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","","","","","","","","","","",""
"","","","1295855467957293057","Tue Aug 18 22:49:54 +0000 2020","1295855467957293057","RT @marklevinshow: Cuomo is not just a disgrace, he's disgusting\nhttps://t.co/LSSgBqekj0","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855467655200779","Tue Aug 18 22:49:53 +0000 2020","1295855467655200779","RT @UsmanAjdin: 2020 Kpss adayları olarak artan Covid-19 vakaları sebebiyle oldukça endişe duyuyoruz. Kendi sağlığımız ve ailelerimizin sağ…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855467957280768","Tue Aug 18 22:49:54 +0000 2020","1295855467957280768","RT @ActuFoot_: Pour The Sun, Neymar pourrait être privé de finale de #UCL pour avoir échangé son maillot, ne respectant ainsi pas le protoc…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855468158390274","Tue Aug 18 22:49:54 +0000 2020","1295855468158390274","RT @DawnRoseTurner: #pandemic:\nNo, #COVID19 Support Cash (#CERB) Doesn’t Make Workers Lazy. Here’s Who Pushed that Myth  | via @TheTyee htt…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855468095602695","Tue Aug 18 22:49:54 +0000 2020","1295855468095602695","RT @PSG_Fans_Maroc: Non c pas possible 😡😡😡 https://t.co/M3VMi69pF6","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855468103921664","Tue Aug 18 22:49:54 +0000 2020","1295855468103921664","Writing covid 19 https://t.co/h2dpQ6R5YM WALT explain what the rules are at Level 2 and what we think about it. Don… https://t.co/J3w9q0xO8V","<a href=""https://sites.google.com/manaiakalani.org/manaiakalani-te-hiku-cluster/home"" rel=""nofollow"">TehikuTwitterfeeder</a>","True","","","","","","","","","","",""
"","","","1295855468032729088","Tue Aug 18 22:49:54 +0000 2020","1295855468032729088","S&amp;P 500 Surges to New Record High, Wiping Out All CCP Virus Losses https://t.co/RGDKc9cfyE\n \nDownload our app to re… https://t.co/deHOMrR2LK","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","","","","","","","","","","",""
"","","","1295855468154425345","Tue Aug 18 22:49:54 +0000 2020","1295855468154425345","@TAMU do you disavow?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855468355756033","Tue Aug 18 22:49:54 +0000 2020","1295855468355756033","RT @aaronlmorrison: ""When my husband left office...we had a record breaking stretch of job creation. ... Four years later, the state of thi…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855468485775360","Tue Aug 18 22:49:54 +0000 2020","1295855468485775360","RT @granitewinger: This from a guy that is the most hated politician in TX. @BetoORourke please go home or campaign with the house candidat…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855469085569029","Tue Aug 18 22:49:54 +0000 2020","1295855469085569029","RT @JamesTodaroMD: Florida approaches 20% infected and then new COVID-19 cases begin to plummet.\n\nNot at 60-70% infected, but at 20%.\n\nWe c…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855469286903809","Tue Aug 18 22:49:54 +0000 2020","1295855469286903809","RT @iamvaay: you’re silly if you got kicked off campus last semester due to COVID  &amp;&amp; still kept your housing contract for this semester ...","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855469299458048","Tue Aug 18 22:49:54 +0000 2020","1295855469299458048","RT @p_lixx: This COVID shit lasting like a Honda Civic","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855469265924097","Tue Aug 18 22:49:54 +0000 2020","1295855469265924097","RT @PalacioJuanM: EEUU con la menor cantidad de casos e internados en más de un mes. Lo mismo para el porcentaje de positivos que es de ape…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855469265920000","Tue Aug 18 22:49:54 +0000 2020","1295855469265920000","mdrrr honteux si ça se fait","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855469630808071","Tue Aug 18 22:49:54 +0000 2020","1295855469630808071","RT @CaraotaDigital: ¡SIN SALIDA! Conozca lo que dicen los expertos en cuento al salario del venezolano 👇 (+Detalles)  ⬇ https://t.co/FVUtgE…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855469567922176","Tue Aug 18 22:49:54 +0000 2020","1295855469567922176","RT @PresidenciaCuba: La ciencia brinda herramientas como los análisis espaciales, cartográficos y sistemas de información geográfica (SIG),…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855469676953607","Tue Aug 18 22:49:54 +0000 2020","1295855469676953607","RT @Tennessean: Tennessee refuses to release information about COVID-19 cases in schools https://t.co/M46qgrycU0","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855469697871876","Tue Aug 18 22:49:54 +0000 2020","1295855469697871876","RT @SorOrnella: Por favor difundir. El papá de una amiga necesita plasma de alguien recuperado de covid-19 😔🙏🏼 https://t.co/aGYpc4k3Z3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855469823696896","Tue Aug 18 22:49:54 +0000 2020","1295855469823696896","#코로나19 뉴스: 뉴저지는 400 명의 확진자가 추가되어 누적 총계는 188,098 명으로 증가하였습니다.\n새롭게 확인된 10건의 사망은 8월16일에 1 명 8월15일에 4명 8월14일에 1명 8월13일에… https://t.co/N9TVG74Rv0","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","True","","","","","","","","","","",""
"","","","1295855470150918152","Tue Aug 18 22:49:54 +0000 2020","1295855470150918152","RT @DesignationSix: New Zealand has not had a new case of Covid-19 for over 100 days so naturally Trump is going to claim that they are in…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855470540926976","Tue Aug 18 22:49:54 +0000 2020","1295855470540926976","RT @drdavidsamadi: Glad Dr. Fauci is starting to realize that mandates don’t work in America. https://t.co/6rPrui4cmf","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855470549315590","Tue Aug 18 22:49:54 +0000 2020","1295855470549315590","@JohnCornyn\n@tedcruz  We will NOT forget.  \nhttps://t.co/usIYnZu1wY","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855470738112514","Tue Aug 18 22:49:54 +0000 2020","1295855470738112514","RT @Frikidoctor: Con casi 50.000 víctimas, con un palacio de hielo lleno de féretros y familias que no se han podido despedir de sus seres…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855470842916867","Tue Aug 18 22:49:54 +0000 2020","1295855470842916867","RT @anniesexteenpsm: Buenos días pinche covid de mierda,  te voy hacer una propuesta si te vas a la verga te va a gustar ! o por que crees…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855470817804290","Tue Aug 18 22:49:54 +0000 2020","1295855470817804290","RT @mustangmadd: 👋👋🇨🇦 \nthis is happening all over the country ..\ndoes anyone care \nWe're about to send kids ,teachers etc into unsafe schoo…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855470993911808","Tue Aug 18 22:49:54 +0000 2020","1295855470993911808","RT @cnnbrk: North Carolina's health department has identified a Covid-19 cluster at NC State, the university says https://t.co/txIJqK6fxF h…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","","","","","","","","","","",""
"","","","1295855471014928386","Tue Aug 18 22:49:54 +0000 2020","1295855471014928386","RT @Antoni_Bennasar: Varón, 59 años, sin factores de riesgo, deportista. PCR positivo el pasado domingo después de síntomas leves, reposo d…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855471035920385","Tue Aug 18 22:49:54 +0000 2020","1295855471035920385","RT @davidschneider: The government had weeks to prepare for Covid - they fucked it.\n\nThey had 5 months to prepare for A Level results - the…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855471266607106","Tue Aug 18 22:49:54 +0000 2020","1295855471266607106","Esta es la historia de la bebé de 2 años que venció al Covid-19 en Caracas https://t.co/zOtlxEXS2E","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","False","","","","","","","","","","",""
"","","","1295855471216271360","Tue Aug 18 22:49:54 +0000 2020","1295855471216271360","Visitation at St. Luke's Care Center in Crosby is still allowed, but only outdoors. https://t.co/ohSfRGpAWr","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855471384055808","Tue Aug 18 22:49:54 +0000 2020","1295855471384055808","@bala28100 il n’y a pas le droit avec le covid","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855471421788161","Tue Aug 18 22:49:54 +0000 2020","1295855471421788161","Yale’s rapid COVID-19 saliva test receives FDA emergency use authorization https://t.co/unugk9lTyF","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855471463669761","Tue Aug 18 22:49:54 +0000 2020","1295855471463669761","@realDonaldTrump @HillaryLovell This covid crap has gone on long enough!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855471673278469","Tue Aug 18 22:49:54 +0000 2020","1295855471673278469","RT @CVSinAction: We’re proud to support @HarvestersORG efforts to expand distribution during the COVID-19 pandemic in northeastern Kansas.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855471677513728","Tue Aug 18 22:49:54 +0000 2020","1295855471677513728","Grabeee stay strong!!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855471681769474","Tue Aug 18 22:49:54 +0000 2020","1295855471681769474","🔥🔥🔥","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855471832702976","Tue Aug 18 22:49:54 +0000 2020","1295855471832702976","RT @PaulMeekPerth: Also, Scotty said that it's Victoria's fault that covid got into private aged care homes, which are a federal responsibi…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855471790903297","Tue Aug 18 22:49:54 +0000 2020","1295855471790903297","@amyrsisk “Underlying conditions” bugs me , too. People lived with underlying, and would still be alive, were it not for COVID-19.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855472017317889","Tue Aug 18 22:49:55 +0000 2020","1295855472017317889","RT @Fabiopf08Fabio: Tribo Kayapó mantém bloqueio em estrada no Pará contra o Covid-19 https://t.co/ia8yrVCEmY via @causa_operaria","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855472340344833","Tue Aug 18 22:49:55 +0000 2020","1295855472340344833","RT @DavidNajera1: La meva senyora,tot just acaba d'arribar d'operar una persona que donava Positiu de Covid-19. Tres hores d'intervenció am…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855471564390400","Tue Aug 18 22:49:54 +0000 2020","1295855471564390400","RT @apchavira: Además de «covidianidad», «covida» y «covidiotas», ¿qué otra palabra conocen y han usado que empiece con covid-?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855472529027075","Tue Aug 18 22:49:55 +0000 2020","1295855472529027075","RT @nefeerr: La vacuna rusa contra el COVID-19 arruina el negocio a las corporaciones farmacéuticas https://t.co/M39zMed6aD","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855472579403777","Tue Aug 18 22:49:55 +0000 2020","1295855472579403777","It happened off campus because of a frat party \n\nThis has literally nothing to do with going back to class. Obvious… https://t.co/rPFh1xfbEf","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","","","","","","","","","","",""
"","","","1295855472835256320","Tue Aug 18 22:49:55 +0000 2020","1295855472835256320","RT @PabloFuente: #COVID19 Se estima que han fallecido 20.000 mayores en residencias en España. Que no se vueva a repetir. Lean el demoledor…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855472810045440","Tue Aug 18 22:49:55 +0000 2020","1295855472810045440","RT @Maguilopezh_: A sus 98 años venció el covid y nos pidió que lo lleváramos a su playa favorita. 🥺❤️ https://t.co/UmpnJyA3HV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855473208557570","Tue Aug 18 22:49:55 +0000 2020","1295855473208557570","RT @marwilliamson: @briebriejoy You didn’t miss anything. Beautiful pictures of POC and reference to BLM, but no actual policy on how to en…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855473422303232","Tue Aug 18 22:49:55 +0000 2020","1295855473422303232","RT @Ann3Thrax: 🇺🇸 Americans!! Please sign this petition to reunite those separated by the border closure! We're not seeking open borders, b…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855473443385344","Tue Aug 18 22:49:55 +0000 2020","1295855473443385344","RT @p_lixx: This COVID shit lasting like a Honda Civic","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855473640579072","Tue Aug 18 22:49:55 +0000 2020","1295855473640579072","Planet is nowhere near achieving herd immunity to Covid-19, WHO says https://t.co/6nqhPMhyc5 via @MailOnline Cummin… https://t.co/jUSX2oq8f4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","True","","","","","","","","","","",""
"","","","1295855473682460673","Tue Aug 18 22:49:55 +0000 2020","1295855473682460673","Wlh j’espère c faux truc de fou la","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855473850232832","Tue Aug 18 22:49:55 +0000 2020","1295855473850232832","RT @mkhammer: I’m gonna put Andrew Cuomo’s book on responsible COVID responses on my shelf right next to Carole Baskin’s book on marital co…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855473913024513","Tue Aug 18 22:49:55 +0000 2020","1295855473913024513","RT @Pat_Potvin: Liz! Give it a rest! We know the #ClimateEmergency is a scam and we also know Covid is a smoke screen to deploy #NewWorldOr…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855474068332547","Tue Aug 18 22:49:55 +0000 2020","1295855474068332547","@qashto @kiarbels as if there not going to throw parties when covid is over in America... fucking clowns","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855474089381888","Tue Aug 18 22:49:55 +0000 2020","1295855474089381888","RT @BTSBEINGBTSYT: i forgot but they did say this was to help us during the hard times (COVID times)\n\nthis is already fulfilling that goal.…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855474047242241","Tue Aug 18 22:49:55 +0000 2020","1295855474047242241","RT @BadBunnyTwitch: Mark my words:\n\nAfter the rest of the world eliminates coronavirus, Americans will still be dying while squabbling over…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","False","","","","","","","","","","",""
"","","","1295855474131140609","Tue Aug 18 22:49:55 +0000 2020","1295855474131140609","RT @Laissonslespre1: Analyse de l’en-cours. Étude au sein des EHPAD de PACA. Questions sur la prise en charge des patients franciliens et e…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","","","","","","","","","","",""
"","","","1295855474227777543","Tue Aug 18 22:49:55 +0000 2020","1295855474227777543","RT @AtillaOzmumcu: 🛑Maalesef... Maalesef... Çok sevdiğim bir hekim arkadaşımın 17 yaşındaki oğlunu Covid tanısıyla servise yatırdık.\nElime…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855474190036993","Tue Aug 18 22:49:55 +0000 2020","1295855474190036993","RT @JenaFriedman: BREAKING NEWS: Bat Who Gave The World Covid Will Speak At RNC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855473770430464","Tue Aug 18 22:49:55 +0000 2020","1295855473770430464","OHA Chair &amp; CEO call for action in their statement on the COVID-19 outbreak at #OCCC. Read full statement at… https://t.co/L5p8PjOyjr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","","","","","","","","","","",""
"","","","1295855474437435397","Tue Aug 18 22:49:55 +0000 2020","1295855474437435397","RT @p_lixx: This COVID shit lasting like a Honda Civic","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855474433298432","Tue Aug 18 22:49:55 +0000 2020","1295855474433298432","RT @p_lixx: This COVID shit lasting like a Honda Civic","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855474454208512","Tue Aug 18 22:49:55 +0000 2020","1295855474454208512","RT @ActuFoot_: Pour The Sun, Neymar pourrait être privé de finale de #UCL pour avoir échangé son maillot, ne respectant ainsi pas le protoc…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","","","","","","","","","","",""
"","","","1295855474617851910","Tue Aug 18 22:49:55 +0000 2020","1295855474617851910","RT @TabbyKeats: home COVID testing https://t.co/35YRLMVq0i","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","False","","","","","","","","","","",""
"","","","1295855475490201610","Tue Aug 18 22:49:55 +0000 2020","1295855475490201610","RT @adekunleGOLD: Since covid cancelled our listening party plans, I’m bringing myself and the listening party to some special fans at thei…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
"","","","1295855475523760129","Tue Aug 18 22:49:55 +0000 2020","1295855475523760129","RT @officialgaa: #GAA statement on Covid-19 social restrictions","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","","","","","","","","","","",""
